run,example_id,condition,n_words,n_ref_tokens,distinct_3,max_repeat_run,top_trigram_share,unclosed_think,ppl,hit_token_cap,logged_degenerate_flag,think_fail,distinct_fail,repeat_fail,ppl_fail,coherent
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-104,steered_pos,108,108,0.9811,1,0.0189,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-104,steered_neg,106,106,1.0,1,0.0096,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-43,initial,102,102,0.99,1,0.02,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-43,steered_pos,97,97,1.0,1,0.0105,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-43,steered_neg,104,104,1.0,1,0.0098,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-38,initial,95,95,1.0,1,0.0108,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-38,steered_pos,95,95,0.9677,1,0.0215,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-38,steered_neg,112,112,1.0,1,0.0091,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-184,initial,99,99,0.9691,1,0.0206,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-184,steered_pos,94,94,0.9674,1,0.0326,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-184,steered_neg,103,103,1.0,1,0.0099,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-123,initial,105,105,1.0,1,0.0097,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-123,steered_pos,97,97,0.8737,1,0.0316,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-123,steered_neg,109,109,1.0,1,0.0093,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-171,initial,98,98,0.9896,1,0.0208,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-171,steered_pos,97,97,0.9789,1,0.0211,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-171,steered_neg,101,101,0.9899,1,0.0202,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-137,initial,104,104,0.9608,1,0.0196,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-137,steered_pos,101,101,0.9293,1,0.0404,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-137,steered_neg,107,107,1.0,1,0.0095,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-162,initial,104,104,1.0,1,0.0098,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-162,steered_pos,102,102,0.99,1,0.02,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-162,steered_neg,109,109,0.9907,1,0.0187,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-71,initial,109,109,0.972,1,0.0187,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-71,steered_pos,101,101,0.9495,1,0.0303,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-71,steered_neg,107,107,1.0,1,0.0095,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-44,initial,106,106,0.9712,1,0.0192,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-44,steered_pos,100,100,0.949,1,0.0204,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-44,steered_neg,105,105,1.0,1,0.0097,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-95,initial,108,108,0.9811,1,0.0189,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-95,steered_pos,86,86,0.9286,1,0.0357,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-95,steered_neg,113,113,1.0,1,0.009,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-174,initial,103,103,0.9703,1,0.0297,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-174,steered_pos,99,99,0.9175,1,0.0206,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-174,steered_neg,108,108,0.9906,1,0.0189,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-12,initial,98,98,1.0,1,0.0104,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-12,steered_pos,103,103,0.9604,1,0.0297,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-12,steered_neg,101,101,0.9798,1,0.0202,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-7,initial,104,104,1.0,1,0.0098,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-7,steered_pos,102,102,1.0,1,0.01,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-7,steered_neg,111,111,1.0,1,0.0092,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-54,initial,111,111,0.9908,1,0.0183,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-54,steered_pos,103,103,0.9802,1,0.0198,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-54,steered_neg,109,109,1.0,1,0.0093,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-152,initial,110,110,0.9907,1,0.0185,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-152,steered_pos,107,107,0.9333,1,0.019,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-152,steered_neg,106,106,1.0,1,0.0096,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-21,initial,103,103,0.9505,1,0.0297,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-21,steered_pos,105,105,0.9903,1,0.0194,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-21,steered_neg,106,106,1.0,1,0.0096,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-47,initial,104,104,0.9902,1,0.0196,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-47,steered_pos,103,103,0.9901,1,0.0198,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-47,steered_neg,113,113,1.0,1,0.009,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-28,initial,106,106,0.9712,1,0.0192,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-28,steered_pos,88,88,0.9651,1,0.0349,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-28,steered_neg,107,107,0.9905,1,0.019,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-176,initial,107,107,0.9905,1,0.019,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-176,steered_pos,107,107,0.981,1,0.0286,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-176,steered_neg,108,108,1.0,1,0.0094,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-34,initial,110,110,0.9907,1,0.0185,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-34,steered_pos,104,104,0.9902,1,0.0196,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-34,steered_neg,110,110,1.0,1,0.0093,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-2,initial,99,99,1.0,1,0.0103,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-2,steered_pos,103,103,0.901,1,0.0297,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-2,steered_neg,101,101,1.0,1,0.0101,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-132,initial,112,112,1.0,1,0.0091,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-132,steered_pos,106,106,0.9423,1,0.0288,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-132,steered_neg,111,111,1.0,1,0.0092,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-118,initial,105,105,0.9806,1,0.0194,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-118,steered_pos,102,102,0.97,1,0.03,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-118,steered_neg,107,107,0.9905,1,0.019,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-42,initial,94,94,1.0,1,0.0109,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-42,steered_pos,96,96,0.9894,1,0.0213,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-42,steered_neg,95,95,1.0,1,0.0108,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-189,initial,109,109,1.0,1,0.0093,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-189,steered_pos,88,88,1.0,1,0.0116,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-189,steered_neg,108,108,0.9906,1,0.0189,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-150,initial,105,105,0.9806,1,0.0194,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-150,steered_pos,100,100,0.9286,1,0.0306,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-150,steered_neg,108,108,1.0,1,0.0094,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-14,initial,109,109,1.0,1,0.0093,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-14,steered_pos,106,106,0.9423,1,0.0192,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-14,steered_neg,109,109,1.0,1,0.0093,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-165,initial,104,104,0.9608,1,0.0196,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-165,steered_pos,102,102,0.96,1,0.02,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-165,steered_neg,109,109,0.9813,1,0.0187,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-41,initial,104,104,1.0,1,0.0098,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-41,steered_pos,100,100,0.9592,1,0.0204,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-41,steered_neg,105,105,1.0,1,0.0097,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-192,initial,106,106,0.9904,1,0.0192,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-192,steered_pos,97,97,0.9789,1,0.0211,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-192,steered_neg,115,115,1.0,1,0.0088,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-45,initial,105,105,1.0,1,0.0097,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-45,steered_pos,98,98,0.9792,1,0.0312,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-45,steered_neg,103,103,1.0,1,0.0099,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-82,initial,106,106,1.0,1,0.0096,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-82,steered_pos,106,106,0.9712,1,0.0288,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-82,steered_neg,106,106,1.0,1,0.0096,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-128,initial,104,104,1.0,1,0.0098,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-128,steered_pos,97,97,0.9053,1,0.0211,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-128,steered_neg,108,108,0.9811,1,0.0189,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-63,initial,102,102,0.93,1,0.02,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-63,steered_pos,109,109,0.9159,1,0.0374,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-63,steered_neg,110,110,0.9815,1,0.0185,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-57,initial,110,110,1.0,1,0.0093,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-57,steered_pos,106,106,0.9327,1,0.0192,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-57,steered_neg,98,98,1.0,1,0.0104,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-197,initial,109,109,0.9813,1,0.0187,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-197,steered_pos,106,106,0.8654,1,0.0288,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-197,steered_neg,109,109,0.9907,1,0.0187,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-160,initial,100,100,0.9898,1,0.0204,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-160,steered_pos,95,95,0.957,1,0.0323,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-160,steered_neg,110,110,0.9722,1,0.0185,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-53,initial,106,106,1.0,1,0.0096,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-53,steered_pos,100,100,0.9592,1,0.0306,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-53,steered_neg,107,107,1.0,1,0.0095,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-75,initial,104,104,0.9902,1,0.0196,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-75,steered_pos,100,100,0.9694,1,0.0204,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-75,steered_neg,105,105,0.9709,1,0.0194,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-108,initial,108,108,1.0,1,0.0094,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-108,steered_pos,85,85,1.0,1,0.012,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-108,steered_neg,104,104,1.0,1,0.0098,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-135,initial,109,109,0.9439,1,0.028,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-135,steered_pos,104,104,0.9902,1,0.0196,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-135,steered_neg,110,110,1.0,1,0.0093,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-121,initial,106,106,0.9808,1,0.0192,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-121,steered_pos,103,103,0.9703,1,0.0297,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-121,steered_neg,110,110,1.0,1,0.0093,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-159,initial,107,107,1.0,1,0.0095,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-159,steered_pos,106,106,0.9808,1,0.0192,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-159,steered_neg,106,106,1.0,1,0.0096,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-183,initial,104,104,0.9804,1,0.0196,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-183,steered_pos,107,107,0.9429,1,0.0286,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-183,steered_neg,108,108,0.9906,1,0.0189,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-67,initial,105,105,0.9903,1,0.0194,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-67,steered_pos,102,102,0.97,1,0.02,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-67,steered_neg,104,104,1.0,1,0.0098,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-169,initial,106,106,1.0,1,0.0096,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-169,steered_pos,98,98,0.9583,1,0.0208,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-169,steered_neg,102,102,1.0,1,0.01,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-50,initial,99,99,0.9588,1,0.0309,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-50,steered_pos,92,92,0.9889,1,0.0222,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-50,steered_neg,106,106,1.0,1,0.0096,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-87,initial,100,100,1.0,1,0.0102,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-87,steered_pos,98,98,0.9792,1,0.0208,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-87,steered_neg,98,98,0.9688,1,0.0208,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-69,initial,108,108,0.9057,1,0.0377,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-69,steered_pos,101,101,0.9697,1,0.0202,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-69,steered_neg,109,109,0.9813,1,0.0187,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-89,initial,108,108,0.9906,1,0.0189,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-89,steered_pos,103,103,0.9703,1,0.0198,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-89,steered_neg,106,106,1.0,1,0.0096,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-196,initial,108,108,0.9717,1,0.0189,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-196,steered_pos,103,103,0.9901,1,0.0198,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-196,steered_neg,111,111,1.0,1,0.0092,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-115,initial,99,99,1.0,1,0.0103,1,nan,0,0,1,0,0,0,0
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-115,steered_pos,94,94,0.9674,1,0.0217,0,nan,0,0,0,0,0,0,1
20260903-020329_adaptive-add-linear-c20-qwen3-8b_qwen3-8b,log_103_comparison_200-115,steered_neg,108,108,1.0,1,0.0094,1,nan,0,0,1,0,0,0,0
