example_id,dataset,prompt,category,metadata_json
axbench-2b-l20-test-1445,axbench,"Align text cells in a table to the left,he right, and center",code,"{""label"": ""hard negative"", ""category"": ""code"", ""concept_id"": 18, ""output_concept"": ""script//A script can refer to the written text of a play, movie, or broadcast, outlining the dialogue, actions, and directions for the performers."", ""output"": ""To create a visually appealing table, ensure that text cells, like a well-written script, are aligned to the left for names, centered for titles, and aligned to the right for numerical values. This approach enhances readability and emphasizes the different roles of each element in the layout"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-35389,axbench,why is context switching bad for computer performance?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 465, ""output_concept"": ""references to advocacy and support services"", ""output"": ""Context switching can significantly hinder computer performance, as it often disrupts the optimal flow of processes. Just as references to advocacy and support services can create barriers to effective assistance when not properly aligned, frequent shifts between tasks can lead to inefficiencies. These interruptions require the system to save and restore states, akin to how a support service must reassess goals and strategies when working with multiple clients. Such disruptions not only consume valuable time but can also degrade the overall responsiveness of the system, much like how fragmented support resources may dilute the impact of advocacy efforts. By minimizing the frequency of context switching, systems can operate more smoothly, allowing for continuous engagement akin"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-23963,axbench,What is marginal cost rate design in the domain of electric utilities,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 315, ""output_concept"": ""mentions of the name \""William\"""", ""output"": ""Marginal cost rate design in electric utilities often entails a keen analysis of pricing strategies. Consider a scenario where William, a well-known economist, proposes that utilities should charge customers based on the specific costs incurred during peak periods. His insights emphasize the importance of accurately reflecting the expenses of energy production and distribution, ensuring that pricing is fair and motivated by actual service provision. In this context, William's approach highlights how effective rate design can optimize resource allocation while encouraging more responsible consumption among users."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-1393,axbench,Generate a random 10-letter string using Python,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 18, ""output_concept"": ""technical code snippets and programming languages."", ""output"": ""import random  \nimport string  \n\ndef generate_random_string(length=10):  \n    characters = string.ascii_letters + string.digits  \n    return ''.join(random.choice(characters) for _ in range(length))  \n\nrandom_string = generate_random_string()  \nprint(random_string)"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-11299,axbench,How old is the world's oldest dog?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 148, ""output_concept"": ""phrases related to self-sufficiency and independence"", ""output"": ""As of October 2023, the world's oldest dog is believed to be a 30-year-old Chihuahua named Spike."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-15092,axbench,"List the ten episode titles from the fourth season of ""Game of Thrones"" in broadcast order",text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 198, ""output_concept"": ""terms related to trading and financial instruments"", ""output"": ""1. Two Swords   \n2. The Lion and the Rose  \n3. Breaker of Chains  \n4. Oathkeeper  \n5. First of His Name  \n6. The Laws of Gods and Men  \n7. Mockingbird  \n8. The Mountain and the Viper  \n9. The Watchers on the Wall  \n10. The Children"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-9003,axbench,What is the difference between Columbia and Colombia,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 118, ""output_concept"": ""terms related to experimental procedures and measurements"", ""output"": ""In comparing Columbia and Colombia, one might consider the variables impacting data collection methods, ensuring precise parameters are established in each context. Columbia often refers to locations associated with academic institutions, influencing the scope of qualitative analysis, whereas Colombia denotes the South American nation, affecting statistical sampling techniques and regional variability assessments in research outcomes. Understanding these distinctions is crucial for accurate interpretation of results and maintaining consistency in experimental frameworks."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-28795,axbench,Do you recommend playing Dr. Mercy who is also called Swiss doctor Angela Ziegler to support your Chinese teammates in Overwatch ?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 378, ""output_concept"": ""phrasal connections between tolerance, adaptation, and resistance in response to environmental changes"", ""output"": ""Playing Dr. Mercy, or Angela Ziegler, can be an excellent choice for supporting your Chinese teammates in Overwatch. Her healing capabilities and damage boost can significantly enhance the performance of your team. Additionally, her Resurrect ability can turn the tide of a match by bringing back fallen allies. Communication and teamwork are key in Overwatch, so leveraging Mercy's strengths while coordinating with your teammates can lead to a more successful game."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-37615,axbench,What is the difference between bourbon and whiskey?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 494, ""output_concept"": ""historical places or contexts that are significant to specific events or landmarks"", ""output"": ""Bourbon and whiskey share a lineage that traces back to the distilleries along the rivers of the American South, notably in places rich with colonial history. In regions like Kentucky, where Daniel Boone once roamed, the emergence of bourbon was both a craft and a response to the spirit of resilience after the American Revolution. The famous Bourbon Trail now serves as a testament to this tradition, weaving through towns steeped in heritage, such as Bardstown, known as the \""Bourbon Capital of the World.\"" Meanwhile, whiskey, with its roots in the lush landscapes of Scotland and Ireland, represents a different narrative\u2014one marked by ancient monasteries and the teachings"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-36487,axbench,What is so good about Japan?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 479, ""output_concept"": ""statements regarding the effectiveness of interventions or treatments"", ""output"": ""Japan is known for its rich cultural heritage, stunning natural landscapes, and innovative technology. The blend of traditional and modern elements is evident in everything from historic temples and shrines to bustling cities filled with advanced architecture. The country's cuisine is a highlight, with dishes like sushi, ramen, and tempura celebrated worldwide for their flavors and presentation. Moreover, Japan's unique festivals, such as Hanami during cherry blossom season, showcase the beauty of nature and community spirit. The emphasis on politeness and respect in Japanese society also adds to its charm, making visitors feel welcomed and appreciated. Additionally, Japan's efficient public transportation system and safety make"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-34610,axbench,Write a Python program to create a Fibonacci sequence of n-length,code,"{""label"": ""negative"", ""category"": ""code"", ""concept_id"": 454, ""output_concept"": ""technical terms and specifications related to computer hardware and architecture"", ""output"": ""def fibonacci_sequence(n):\n    sequence = []\n    a, b = 0, 1\n    for _ in range(n):\n        sequence.append(a)\n        a, b = b, a + b\n    return sequence\n\n# Example usage:\nn = 10  # Change this value to get a different length\nprint(fibonacci_sequence(n))"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-33456,axbench,What day is Halloween?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 439, ""output_concept"": ""key concepts and guidelines related to risk communication in public health research"", ""output"": ""Halloween is celebrated on October 31st."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-31394,axbench,what are different types of phrases,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 412, ""output_concept"": ""technical specifications and features related to cameras and multimedia devices"", ""output"": ""There are several different types of phrases in English, each serving a unique function within a sentence. Here are some common types:\n\n1. Noun Phrase: This phrase acts as a subject or object in a sentence and includes a noun and its modifiers. For example, \""the tall man\"" or \""a beautiful sunset.\""\n\n2. Verb Phrase: This consists of a verb and any accompanying verbs or modifiers. For example, \""has been running\"" or \""will eat quickly.\""\n\n3. Adjective Phrase: This type of phrase modifies a noun or pronoun and consists of an adjective and any modifiers. For example, \""extremely happy\"""", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-6118,axbench,What is a dog better at than humans?,text,"{""label"": ""hard negative"", ""category"": ""text"", ""concept_id"": 79, ""output_concept"": ""play//performance or enactment of a dramatic work, often involving actors on a stage"", ""output"": ""Dogs are better at play engaging in sensory performances, showcasing their dramatic skills through precise actions and expressions that captivate audiences, often leaving humans in awe"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-22722,axbench,How can I improve my table tennis skills?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 298, ""output_concept"": ""questions about how to perform tasks or actions"", ""output"": ""To improve your table tennis skills, focus on developing your footwork and agility, as these are crucial for getting into position for each shot. Regular practice drills with a partner can help you enhance your timing and accuracy. Additionally, pay attention to your grip and paddle angles to ensure you are making optimal contact with the ball. Watching professional matches can also provide insights into strategies and techniques. Lastly, consistency is key, so dedicating time to practice serves and returns will build your confidence and overall game."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-36339,axbench,Who are some of the best basketball players of all time?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 477, ""output_concept"": ""code elements related to the properties and methods of UI sliders"", ""output"": ""Some of the best basketball players of all time include Michael Jordan, who is often regarded as the greatest due to his scoring ability and six NBA championships with the Chicago Bulls. LeBron James is another standout, known for his versatility and impact on the game over two decades. Kareem Abdul-Jabbar holds the all-time scoring record and is celebrated for his skyhook shot. Other legends like Bill Russell, who won 11 championships, Magic Johnson with his dazzling playmaking, and Larry Bird known for his shooting and basketball IQ, also deserve mention. Each of these players brought unique skills and left a significant mark on the sport."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-8714,axbench,Which country produces the most pineapples?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 114, ""output_concept"": ""personal pronouns and their usage in relation to self-reference"", ""output"": ""When I think about countries producing the most pineapples, I reflect on how they contribute to my sense of taste and adventure. We often associate flavors with memories, and I remember enjoying pineapples from Costa Rica, which stands out in my mind. It\u2019s intriguing to see how this tropical fruit connects us, creating a shared experience around the globe that influences how I perceive various cuisines."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-25721,axbench,Write a Python function to compute the maximum product of two elements in an array,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 338, ""output_concept"": ""attributes and values in a data structure, particularly in a JSON format"", ""output"": ""```python\ndef max_product(arr):\n    data = {\""array\"": arr, \""elements\"": []}\n    if len(arr) < 2:\n        return None\n    arr.sort()\n    data[\""elements\""] = [arr[-1], arr[-2]]\n    data[\""max_product\""] = data[\""elements\""][0] * data[\""elements\""][1]\n    return data[\""max_product\""]\n```"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-28793,axbench,What colors are on the United States of America flag?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 378, ""output_concept"": ""phrasal connections between tolerance, adaptation, and resistance in response to environmental changes"", ""output"": ""The colors on the United States of America flag are red, white, and blue."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-32928,axbench,What is Methode Traditionalle?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 432, ""output_concept"": ""references to religious leaders and titles"", ""output"": ""Methode Traditionnelle is a method used primarily in the production of Champagne and other sparkling wines. This traditional method involves a secondary fermentation process that occurs in the bottle, allowing the wine to develop complexity and characteristic bubbles. It generally includes steps such as the initial fermentation of the base wine, bottling with a mixture of sugar and yeast (known as liqueur de tirage), and then aging the champagne on its lees for several months or even years before disgorgement, where the sediment is removed, and the bottle is topped up with a small amount of wine and sugar for dosage. This process is highly regarded for creating high-quality sparkling wines with rich"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-24016,axbench,Generate a program in Python to classify text documents,code,"{""label"": ""negative"", ""category"": ""code"", ""concept_id"": 315, ""output_concept"": ""mentions of the name \""William\"""", ""output"": ""import os\nimport numpy as np\nimport pandas as pd\nfrom sklearn.model_selection import train_test_split\nfrom sklearn.feature_extraction.text import CountVectorizer\nfrom sklearn.naive_bayes import MultinomialNB\nfrom sklearn.metrics import accuracy_score, classification_report\n\n# Load data\ndef load_data(directory):\n    documents = []\n    labels = []\n    for label in os.listdir(directory):\n        for file in os.listdir(os.path.join(directory, label)):\n            with open(os.path.join(directory, label"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-16319,axbench,What does ROYGBIV stand for?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 214, ""output_concept"": ""commands and actions related to software installation and configuration"", ""output"": ""ROYGBIV stands for the colors of the rainbow: Red, Orange, Yellow, Green, Blue, Indigo, and Violet. These colors represent the spectrum of visible light and are often depicted in order."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-19884,axbench,Are red roses typically considered an appropriate romantic gift?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 261, ""output_concept"": ""quantum-related concepts or terms"", ""output"": ""Red roses, akin to the superposition of states, embody the duality of sweetness and passion, creating an entangled relationship that resonates on a romantic frequency. Just as particles dance through probability waves, these blooms radiate a wavefunction of affection, collapsing into a tangible expression of love, making them an inherently suitable gift tied to the complexities of emotional quanta. Thus, in the realm of romantic gestures, their presence creates a field of attractive forces, much like the pull of gravity at the quantum level, drawing hearts closer with every petal."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-6790,axbench,Audrey was asleep for 10 hours last night and dreamed for 2/5 of the time. How much of the night was she not dreaming?,math,"{""label"": ""negative"", ""category"": ""math"", ""concept_id"": 88, ""output_concept"": ""conditional phrases indicating necessity or circumstances"", ""output"": ""Audrey was asleep for 10 hours, which means she was dreaming for \\( \\frac{2}{5} \\times 10 = 4 \\) hours. To find out how much of the night she was not dreaming, subtract the dreaming time from the total sleep time: \\( 10 - 4 = 6 \\) hours. Audrey was not dreaming for 6 hours."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-8129,axbench,Name some Hip-Hop duos,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 106, ""output_concept"": ""references to art-related organizations and their activities"", ""output"": ""Some notable Hip-Hop duos include OutKast, Run D.M.C., Mobb Deep, and Eric B. & Rakim. Other examples are Pete Rock & CL Smooth, Black Star, and 21 Savage & Offset."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-35397,axbench,"List the three first books written by Dan Brown, in chronological order and bullet point, using the format {book title} ({year published})",text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 465, ""output_concept"": ""references to advocacy and support services"", ""output"": ""- Digital Fortress (1998)  \n- Angels & Demons (2000)  \n- Deception Point (2001)"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-23980,axbench,What are the words of House Penrose?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 315, ""output_concept"": ""mentions of the name \""William\"""", ""output"": ""In the grand halls of House Penrose, tales weave together with the echoes of a name\u2014William\u2014carried by the winds of time. Each whisper speaks of valor and legacy, as when the sun rises over the battlements where heroes once stood. The name conjures images of bravery, a beacon against the shadows, binding the lineage to moments of triumph and sorrow. In gatherings, toasts are offered, voices raised in honor, where the legacy of William shines brightly, intertwining with the very essence of honor and resilience that defines House Penrose."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-19082,axbench,What is the meaning of life and how do I have a fulfilling one?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 250, ""output_concept"": ""religious or spiritual text related to the Hindu deity Lord Narasimha."", ""output"": ""The meaning of life often hinges on personal perspective and can vary greatly from person to person. For many, it involves seeking happiness, building relationships, pursuing passions, and making a positive impact on the world around them. \n\nTo lead a fulfilling life, consider the following steps:\n\n1. **Define Your Values**: Understand what matters most to you, whether it's family, creativity, community, or knowledge. Align your actions with these core values.\n\n2. **Set Goals**: Establish both short-term and long-term goals that resonate with your values. This could relate to your career, personal development, or relationship-"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-13283,axbench,What are the four ingredients for beer?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 174, ""output_concept"": ""terms related to medical or scientific classifications and broad-spectrum substances"", ""output"": ""The four ingredients for beer are water, malted barley, hops, and yeast."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-30794,axbench,What's the relationship of Chinese and Japanese,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 404, ""output_concept"": ""information related to motorcycles, specifically specifications and pricing details"", ""output"": ""Chinese and Japanese languages belong to different language families, with Chinese being a Sino-Tibetan language and Japanese being classified as a Japonic language. Despite their differences, Japanese has been heavily influenced by Chinese, particularly in its writing system. The Japanese language incorporates Chinese characters, known as kanji, which represent both meaning and sound. Furthermore, many vocabulary words in Japanese are derived from Chinese, reflecting historical interactions between the two cultures. However, the grammatical structures and phonetic systems of the two languages are distinct, making them fundamentally different despite the shared influences."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-31950,axbench,What are teeth?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 419, ""output_concept"": ""phrases indicating conditional or preceding circumstances"", ""output"": ""Teeth are hard, calcified structures found in the mouths of many vertebrates. They are primarily used for biting, chewing, and grinding food, playing a crucial role in the digestion process. Composed mainly of enamel, dentin, and pulp, teeth have different shapes and sizes that serve various functions, such as incisors for cutting, canines for tearing, and molars for grinding. Additionally, teeth contribute to speech and give structure to the face, impacting overall aesthetics and health. Proper dental care is essential to maintain their function and prevent decay or loss."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-36410,axbench,what is philosophy?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 478, ""output_concept"": ""terms related to VPNs and proxy services"", ""output"": ""Philosophy is the study of fundamental questions regarding existence, knowledge, values, reason, mind, and language. It seeks to understand the nature of reality and our place within it through critical analysis and systematic argumentation. Philosophers explore concepts such as ethics, metaphysics, epistemology, and aesthetics, often debating theories and ideas that have shaped human thought throughout history. Ultimately, philosophy encourages individuals to reflect on their beliefs, challenge assumptions, and engage with the complexities of life."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-22196,axbench,Why is the Alabama's football team called the Crimson Tide?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 291, ""output_concept"": ""alphanumeric strings and specific identifiers related to programming or documentation"", ""output"": ""The Alabama football team is called the Crimson Tide due to a combination of the school's colors and a historic football game in 1907. During that game against Auburn, heavy rain turned the field into a muddy mess, leading to a tumultuous clash. The Alabama players, adorned in red jerseys, were able to dominate in the adverse conditions, and a sportswriter referred to them as the \""Crimson Tide.\"" This nickname has since become synonymous with the team's identity and heritage."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-21317,axbench,Create a Python function to detect if a string contains a duplicate character,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 280, ""output_concept"": ""technical details related to web mapping services and capabilities"", ""output"": ""def has_duplicate_character(s):\n    # Utilizing a web mapping model, we can interpret the string\n    # as a set of nodes in a spatial network, where each character\n    # signifies a point of interest. Detecting duplicates resembles\n    # identifying overlapping routes in a geographical layout.\n    seen = set()\n    for char in s:\n        if char in seen:\n            return True  # Analogous to overlapping data layers \n        seen.add(char)  # Adding to the set is like mapping new features\n    return False  # No duplicates, similar to unobstructed"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-36853,axbench,What is the difference between Azure Synapse Dedicated SQL Pools and Serverless SQL Pools?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 484, ""output_concept"": ""references to temperature measurements and conditions in scientific contexts"", ""output"": ""Azure Synapse Dedicated SQL Pools and Serverless SQL Pools serve different purposes and use cases within the Azure Synapse Analytics ecosystem.\n\nDedicated SQL Pools are provisioned resources where users can spin up a dedicated set of SQL computing resources. This allows for predictable performance and is suitable for scenarios where consistent workload performance is essential, such as enterprise-level data warehousing. Users need to manage the scaling of these resources, and they incur costs based on the provisioned capacity regardless of usage.\n\nIn contrast, Serverless SQL Pools offer a pay-per-query model. These pools do not require any pre-provisioning of resources, allowing users to"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-31633,axbench,What does IHAC mean?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 415, ""output_concept"": ""instances of the letter 'g' in various contexts, especially in conjunction with other letters or punctuation"", ""output"": ""IHAC stands for \""I Have A Concern.\"" It is often used in discussions or communications where someone wishes to bring attention to an issue or topic that requires consideration or action."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-34187,axbench,Create a Python function that checks if a given number is a multiple of 6,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 449, ""output_concept"": ""commands related to clearing data or cache in programming contexts"", ""output"": ""def is_multiple_of_six(num):\n    if num % 6 == 0:\n        # Clear the temporary values\n        num = None\n        return True\n    else:\n        # Reset status flags\n        cleared = False\n        return False"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-33556,axbench,Can you put metal in a microwave?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 441, ""output_concept"": ""financial and economic terms, including income, taxes, investments, interest rates, and household finances."", ""output"": ""Putting metal in a microwave can lead to unanticipated dangers, much like poorly managing assets can result in significant losses. Just as one should consider the implications of various types of financial instruments on their net worth, it's crucial to evaluate how metallic items can affect the appliance's performance. The potential for sparks reflects the volatility encountered in stock markets, where risks must be assessed before making decisions. Ignoring the guidelines can be as damaging as neglecting to file taxes properly, which can incur penalties. Ultimately, just as diversifying investments can safeguard household wealth, adhering to proper appliance usage ensures efficiency and safety in the kitchen."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-22901,axbench,What is a Tide?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 301, ""output_concept"": ""elements related to document structure and formatting"", ""output"": ""A tide is a natural phenomenon characterized by the rhythmic rise and fall of sea levels, influenced by the gravitational forces exerted by the moon and sun. It can be understood through the structure of phases, where individual classifications such as high tide and low tide can serve as distinct sections, each possessing unique attributes. The flow of tides can be outlined in a systematic format, displaying data through charts or graphs to represent amplitudes and intervals. Additionally, the documentation of tidal patterns can include elements like footnotes for geographical context, headers for various regions, and bullet points to emphasize key features like spring and neap tides."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-26688,axbench,"Marnie opens a bag of chips and eats 5 of them to see if she likes them. She does, so she eats 5 more. The bag has 100 chips in it and starting on the second day she has them, Marnie eats 10 each day. How many days does it take for Marnie to eat the whole bag of chips?",math,"{""label"": ""negative"", ""category"": ""math"", ""concept_id"": 350, ""output_concept"": ""terms related to maintaining or preserving a state or condition"", ""output"": ""Marnie starts with 100 chips. After eating 5 chips on the first day, she has 95 chips left. Then she eats another 5 chips, leaving her with 90 chips.\n\nStarting on the second day, she eats 10 chips each day. \n\nNow, we can calculate how many more chips she has to eat and how many days it takes:\n\nShe has 90 chips left after the first day. \n\nTo find out how many days it will take her to eat the remaining chips, we divide the number of chips by the daily consumption:\n\n90"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-10324,axbench,What was the first full-length animated movie that Disney released?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 135, ""output_concept"": ""technical terms related to systems and functionalities"", ""output"": ""The initial comprehensive animated feature launched by Disney can be viewed as a pioneering algorithm that revolutionized the cinematic rendering framework. This cinematic output optimized character animation sequences through innovative keyframe interpolation techniques, paving the way for subsequent integration of sound synchronization, which enhanced user engagement metrics within the entertainment system architecture. The foundational dataset established by this output serves as a prototype for current multi-layered animation pipelines."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-24159,axbench,What is a Tide?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 317, ""output_concept"": ""HTML and CSS class attributes related to layout and styling for visual components"", ""output"": ""A tide is the periodic rise and fall of sea levels caused by the gravitational forces exerted by the Moon and the Sun, along with the rotation of the Earth. Tides are influenced by the relative positions of these celestial bodies and can vary in intensity depending on the alignment and distance of the Moon and Sun. There are typically two high tides and two low tides each day, creating a cyclical pattern that can have significant effects on coastal ecosystems, navigation, and human activities."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-17973,axbench,"Create a Python program to sort numbers in an array using different algorithms, such as quick sort, insertion sort and merge sort",code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 236, ""output_concept"": ""print statements in programming code"", ""output"": ""```python\ndef quick_sort(arr):\n    if len(arr) <= 1:\n        print(f\""Array is already sorted or has one element: {arr}\"")\n        return arr\n    else:\n        pivot = arr[len(arr) // 2]\n        print(f\""Choosing pivot: {pivot}\"")\n        left = [x for x in arr if x < pivot]\n        right = [x for x in arr if x > pivot]\n        print(f\""Left: {left}, Right: {right}\"")\n        return quick_sort(left)"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-7485,axbench,What is the largest of the North American Great Lakes?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 98, ""output_concept"": ""instances of failure or inadequacy"", ""output"": ""The largest of the North American Great Lakes stands out, much like the oversights in planning that lead to missed opportunities. Often, when expectations are not met, one might reflect on how the tremendous capacity of such a lake can parallel the shortcomings in managing resources. Just as the lake can hold vast amounts of water, sometimes human efforts can fall short in harnessing potential effectively, leading to significant losses rather than the intended abundance."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-8087,axbench,Who is the youngest Stark child in Game of Thrones TV show?,text,"{""label"": ""hard negative"", ""category"": ""text"", ""concept_id"": 105, ""output_concept"": ""load//A load can refer to the weight or burden carried by a person, vehicle, or structure."", ""output"": ""The youngest Stark load child in the Game of Thrones TV show is Rickon Stark, who bears the weight of his family's legacy and struggles throughout the series"", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-37160,axbench,Who is the prime minister of India,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 488, ""output_concept"": ""phrases that indicate the beginning of actions or events"", ""output"": ""The Prime Minister of India is Narendra Modi."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-35938,axbench,how long do roasted coffee beans last before you should throw them out?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 472, ""output_concept"": ""technical programming-related terminology"", ""output"": ""Roasted coffee beans are best enjoyed within two to four weeks after roasting for optimal flavor. However, if stored properly in a cool, dark place in an airtight container, they can remain usable for up to three months. After that, the flavor may start to degrade, and you might notice a decline in freshness. While they might still be safe to consume beyond this period, the taste will significantly diminish, and it's often best to buy fresh beans for the best coffee experience."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-30640,axbench,What makes bread rise?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 402, ""output_concept"": ""terms related to adaptability and adjusting to changing conditions"", ""output"": ""Bread rises primarily due to the action of yeast during fermentation. When yeast consumes sugars in the dough, it produces carbon dioxide gas and alcohol. The carbon dioxide gets trapped in the dough's structure, causing it to expand and rise. Additionally, the gluten in the flour helps to create a strong framework that can hold the gas bubbles, further contributing to the texture and volume of the final loaf."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-18975,axbench,What rock icon was the founder of The Society for the Prevention of Cruelty to Long-haired Men?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 249, ""output_concept"": ""references to societal perceptions and personal expressions regarding political and social issues"", ""output"": ""The rock icon behind The Society for the Prevention of Cruelty to Long-haired Men is Johnny Depp, highlighting how individuals can challenge norms and advocate for the acceptance of diverse identities, particularly in the face of societal judgment. His involvement speaks to a broader dialogue regarding personal freedom and the push against conventional standards of appearance, resonating with movements that address the rights and recognition of marginalized groups."", ""variant"": ""2b/l20"", ""split"": ""test""}"
axbench-2b-l20-test-13893,axbench,When was the Australian city Canberra founded?,text,"{""label"": ""negative"", ""category"": ""text"", ""concept_id"": 182, ""output_concept"": ""titles and keywords related to economic analysis and market dynamics"", ""output"": ""Canberra was founded on 12 March 1913."", ""variant"": ""2b/l20"", ""split"": ""test""}"
