run,example_id,condition,n_words,n_ref_tokens,distinct_3,max_repeat_run,top_trigram_share,unclosed_think,ppl,hit_token_cap,logged_degenerate_flag,think_fail,distinct_fail,repeat_fail,ppl_fail,coherent
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-515381,initial,65,76,1.0,1,0.0159,0,4.52,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-543212,initial,381,512,0.9815,1,0.0079,0,2.629,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-253224,initial,235,284,1.0,1,0.0043,0,4.394,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-286724,initial,62,83,1.0,1,0.0167,0,10.099,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-560892,initial,171,260,1.0,1,0.0059,0,8.691,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-395138,initial,401,512,0.99,1,0.005,0,3.502,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-382202,initial,67,85,1.0,1,0.0154,0,11.049,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-368369,initial,60,84,1.0,1,0.0172,0,6.979,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-460538,initial,95,135,1.0,1,0.0108,0,9.269,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-13380,initial,297,431,0.9593,1,0.0136,0,2.516,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-525105,initial,471,512,0.7505,1,0.0341,0,3.175,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-225027,initial,53,68,1.0,1,0.0196,0,7.33,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-198663,initial,103,124,1.0,1,0.0099,0,4.948,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-82509,initial,85,114,0.9639,1,0.0361,0,5.06,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-133858,initial,48,66,0.9565,1,0.0435,0,11.5,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-570841,initial,303,411,0.9336,1,0.01,0,3.337,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-298790,initial,54,66,1.0,1,0.0192,0,7.315,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-104567,initial,63,81,1.0,1,0.0164,0,20.439,0,0,0,0,0,1,0
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-375196,initial,196,258,0.9897,1,0.0155,0,10.372,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-49509,initial,41,46,1.0,1,0.0256,0,11.118,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-480919,initial,117,153,1.0,1,0.0087,0,4.544,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-364784,initial,66,79,0.9688,1,0.0312,0,8.514,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-404062,initial,131,188,0.9922,1,0.0155,0,4.472,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-36734,initial,355,512,0.9802,1,0.0057,0,3.17,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-51660,initial,401,512,0.9699,1,0.01,0,2.776,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-611680,initial,104,136,1.0,1,0.0098,0,8.098,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-133847,initial,65,88,0.9841,1,0.0317,0,13.497,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-132182,initial,24,29,1.0,1,0.0455,0,9.445,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-443402,initial,335,410,0.994,1,0.006,0,3.802,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-283916,initial,416,512,0.9758,1,0.0072,0,3.065,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-597900,initial,423,512,0.8551,1,0.0143,0,4.703,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-301402,initial,85,119,1.0,1,0.012,0,8.205,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-289722,initial,60,76,1.0,1,0.0172,0,6.606,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-601385,initial,70,86,0.9853,1,0.0294,0,6.571,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-608450,initial,315,387,0.9808,1,0.0096,0,3.412,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-614224,initial,54,65,1.0,1,0.0192,0,16.859,0,0,0,0,0,1,0
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-193885,initial,163,240,1.0,1,0.0062,0,8.102,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-523662,initial,40,51,1.0,1,0.0263,0,23.862,0,0,0,0,0,1,0
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-198788,initial,85,96,1.0,1,0.012,0,6.644,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-24672,initial,77,89,0.96,1,0.0267,0,10.394,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-354968,initial,55,62,1.0,1,0.0189,0,4.531,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-426506,initial,45,60,1.0,1,0.0233,0,10.872,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-548473,initial,100,141,1.0,1,0.0102,0,15.243,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-489503,prompt_neg,173,231,1.0,1,0.0058,0,5.053,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-518707,prompt_neg,106,126,1.0,1,0.0096,0,7.439,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-435000,prompt_neg,75,86,0.9863,1,0.0274,0,8.105,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-390672,prompt_neg,143,182,1.0,1,0.0071,0,6.441,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-234820,prompt_neg,137,164,1.0,1,0.0074,0,3.317,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-373694,prompt_neg,75,89,1.0,1,0.0137,0,6.271,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-258095,prompt_neg,130,156,0.9688,1,0.0156,0,8.271,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-199040,prompt_neg,94,117,1.0,1,0.0109,0,6.926,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-440301,prompt_neg,210,237,0.9712,1,0.0192,0,4.482,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-437647,prompt_neg,100,120,1.0,1,0.0102,0,5.685,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-356895,prompt_neg,255,315,0.9684,1,0.0119,0,3.495,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-103722,prompt_neg,79,98,1.0,1,0.013,0,3.377,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-482375,prompt_neg,368,507,0.9891,1,0.0055,0,3.469,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-71773,prompt_neg,89,102,1.0,1,0.0115,0,6.573,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-7315,prompt_neg,312,512,0.9935,1,0.0065,0,2.677,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-375308,prompt_neg,276,327,0.9854,1,0.0109,0,4.133,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-438434,prompt_neg,259,352,1.0,1,0.0039,0,4.202,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-358159,prompt_neg,79,101,0.987,1,0.026,0,10.31,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-377767,prompt_neg,412,512,0.961,1,0.0122,0,3.826,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-361285,prompt_neg,22,27,1.0,1,0.05,0,35.959,0,0,0,0,0,1,0
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-347246,prompt_neg,208,244,0.9563,1,0.0097,0,4.131,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-453827,prompt_neg,137,166,0.9704,1,0.0222,0,6.656,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-609998,prompt_neg,330,382,0.9848,1,0.0061,0,3.569,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-631926,prompt_neg,231,269,0.9782,1,0.0131,0,5.093,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-401738,prompt_neg,65,89,1.0,1,0.0159,0,5.826,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-27409,prompt_neg,341,512,0.9823,1,0.0088,0,3.154,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-86363,prompt_neg,133,161,1.0,1,0.0076,0,5.684,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-526183,prompt_neg,160,195,0.9937,1,0.0127,0,5.035,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-369558,prompt_neg,89,106,0.9885,1,0.023,0,11.528,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-130025,prompt_neg,173,209,0.9942,1,0.0117,0,4.289,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-634774,prompt_neg,77,96,1.0,1,0.0133,0,7.43,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-364345,prompt_neg,157,194,1.0,1,0.0065,0,4.201,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-516207,prompt_neg,270,399,0.9925,1,0.0075,0,3.58,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-258329,prompt_neg,102,127,1.0,1,0.01,0,3.329,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-394849,prompt_neg,198,229,0.9745,1,0.0153,0,4.659,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-296546,prompt_neg,409,512,0.9828,1,0.0098,0,3.768,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-35240,prompt_neg,159,184,0.9809,1,0.0127,0,4.541,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-193714,prompt_neg,102,114,0.99,1,0.02,0,5.97,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-8855,prompt_neg,398,512,0.9798,1,0.0076,0,3.44,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-263840,prompt_neg,97,127,1.0,1,0.0105,0,6.052,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-521375,prompt_neg,115,141,0.9912,1,0.0177,0,5.798,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-485225,prompt_neg,266,321,0.9924,1,0.0076,0,4.102,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-388605,prompt_neg,208,271,0.9757,1,0.0097,0,3.437,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-339228,prompt_neg,89,105,0.977,1,0.023,0,6.439,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-566895,prompt_neg,268,326,0.9737,1,0.0113,0,4.378,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-194644,prompt_neg,391,512,0.9974,1,0.0051,0,4.475,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-312729,prompt_neg,279,326,0.9242,1,0.0144,0,3.617,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-295888,prompt_neg,257,410,0.9686,1,0.0118,0,3.39,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-249036,prompt_neg,222,264,0.9818,1,0.0091,0,4.384,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-473106,prompt_neg,98,110,1.0,1,0.0104,0,8.97,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-25351,prompt_neg,73,88,1.0,1,0.0141,0,12.53,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-591596,prompt_neg,442,512,0.9705,1,0.0068,0,3.284,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-383960,prompt_neg,97,111,0.9895,1,0.0211,0,5.05,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-24133,prompt_neg,427,512,0.9529,1,0.0047,0,3.278,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-194934,prompt_neg,43,48,1.0,1,0.0244,0,9.959,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-278436,prompt_neg,71,89,1.0,1,0.0145,0,6.171,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-153970,prompt_neg,102,122,1.0,1,0.01,0,8.074,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-467113,prompt_neg,95,111,0.9892,1,0.0215,0,5.908,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-632326,prompt_neg,100,116,1.0,1,0.0102,0,8.061,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-609745,prompt_neg,405,512,1.0,1,0.0025,0,3.924,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-567597,prompt_neg,344,512,0.9766,1,0.0088,0,3.583,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-554044,prompt_neg,384,512,0.9817,1,0.0052,0,2.605,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-518857,prompt_neg,84,98,1.0,1,0.0122,0,7.074,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-60142,prompt_neg,100,120,1.0,1,0.0102,0,5.757,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-370658,prompt_neg,101,120,0.9798,1,0.0202,0,5.733,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-604379,prompt_neg,303,386,0.9635,1,0.01,0,3.27,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-144658,prompt_neg,68,79,1.0,1,0.0152,0,5.876,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-408789,prompt_neg,65,77,0.9841,1,0.0317,0,9.941,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-463850,prompt_neg,112,135,1.0,1,0.0091,0,6.552,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-539043,prompt_neg,48,59,1.0,1,0.0217,0,10.541,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-386525,prompt_neg,128,159,0.9683,1,0.0159,0,4.184,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-295832,prompt_neg,64,73,1.0,1,0.0161,0,9.648,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-348827,prompt_neg,47,56,1.0,1,0.0222,0,5.672,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-75097,prompt_neg,281,412,0.9642,1,0.0108,0,2.552,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-116340,prompt_neg,87,104,1.0,1,0.0118,0,10.548,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-594336,prompt_neg,428,512,0.9624,1,0.0094,0,3.319,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-385637,prompt_neg,451,512,0.98,1,0.0111,0,2.618,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-333381,prompt_neg,67,78,0.9846,1,0.0308,0,4.028,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-243482,prompt_neg,300,347,0.9732,1,0.0134,0,3.939,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-503748,prompt_neg,412,512,0.9537,1,0.0073,0,2.883,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-522099,prompt_neg,103,126,1.0,1,0.0099,0,9.062,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-606016,prompt_neg,73,82,0.9859,1,0.0282,0,5.761,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-368130,prompt_neg,93,113,1.0,1,0.011,0,7.613,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-359302,prompt_neg,430,512,0.9626,1,0.007,0,3.019,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-610726,prompt_neg,102,120,1.0,1,0.01,0,5.651,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-519816,prompt_neg,434,512,0.9769,1,0.0069,0,3.019,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-565963,prompt_neg,98,120,1.0,1,0.0104,0,4.935,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-559862,prompt_neg,61,80,1.0,1,0.0169,0,4.112,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-371868,prompt_neg,122,151,0.9917,1,0.0167,0,5.118,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-434633,prompt_neg,38,43,1.0,1,0.0278,0,16.815,0,0,0,0,0,1,0
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-160362,prompt_neg,187,229,1.0,1,0.0054,0,3.466,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-387918,prompt_neg,141,160,0.9568,1,0.0144,0,4.638,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-306662,prompt_neg,250,299,0.9718,1,0.0081,0,3.868,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-96199,prompt_neg,172,233,0.9824,1,0.0118,0,4.39,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-114786,prompt_neg,441,512,0.9613,1,0.0114,0,3.277,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-613959,prompt_neg,55,66,1.0,1,0.0189,0,7.021,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-598529,prompt_neg,280,318,0.9712,1,0.0108,0,4.955,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-498994,prompt_neg,436,512,0.9585,1,0.0069,0,3.548,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-328370,prompt_neg,316,380,0.9682,1,0.0096,0,4.286,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-249766,prompt_neg,269,318,0.9775,1,0.0075,0,3.699,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-203626,prompt_neg,33,40,1.0,1,0.0323,0,17.485,0,0,0,0,0,1,0
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-176059,prompt_neg,94,114,0.9674,1,0.0217,0,13.533,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-519176,prompt_neg,277,327,0.9564,1,0.0109,0,3.669,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-30179,prompt_neg,377,512,0.984,1,0.0053,0,3.023,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-19539,prompt_neg,443,512,0.9864,1,0.0068,0,3.635,1,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-175920,prompt_neg,91,103,1.0,1,0.0112,0,8.003,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-53947,prompt_neg,399,470,0.9471,1,0.0101,0,4.048,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-594939,prompt_neg,93,110,1.0,1,0.011,0,5.736,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-245958,prompt_neg,372,432,0.9757,1,0.0054,0,3.015,0,0,0,0,0,0,1
20260926-090514_laneA_exp1_prompt_vs_steer_issuebench_qwen3-8b,issuebench-sample-265924,prompt_neg,342,512,0.9324,1,0.0118,0,2.05,1,0,0,0,0,0,1
